climber_id,expid,membid,myear,sex,calcage,citizen,status,msolo,msuccess,msmtdate1,msmtdate2,msmtdate3,route1,route2,route3,route4,mo2used,mo2none,mo2climb,mo2descent,mo2sleep,death,deathdate,msmtbid,stdrte,new_route,new_status,climber_count
1789,EVER90303,4,1990,M,31,S Korea,Climbing Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Climber,
1790,EVER90303,8,1990,M,27,S Korea,Climber,False,False,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,True,7/10/1990,4,True,South,Climber,19.0
1791,EVER90303,7,1990,F,28,S Korea,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Climber,
1792,EVER90303,16,1990,M,32,Nepal,H-A Worker,False,False,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Other,19.0
1793,EVER90303,5,1990,M,34,S Korea,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Climber,
1794,EVER90303,11,1990,M,25,S Korea,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Climber,
1795,EVER90303,9,1990,M,36,S Korea,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Climber,
1796,EVER90303,3,1990,M,41,S Korea,Deputy Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Deputy,
1797,EVER90303,12,1990,M,26,S Korea,Climber,False,True,6/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,9.0
1798,EVER90303,17,1990,M,29,Nepal,H-A Worker,False,True,6/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,9.0
1799,EVER90303,15,1990,M,25,Nepal,H-A Worker,False,True,6/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,9.0
1800,EVER90303,14,1990,M,29,Japan,Climber,False,False,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,19.0
1801,EVER90303,13,1990,M,22,Japan,Climber,False,False,6/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,9.0
1802,EVER90303,6,1990,M,29,S Korea,Climber,False,True,6/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,9.0
1803,EVER90303,2,1990,M,41,S Korea,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Leader,
1804,EVER90302,5,1990,M,36,Spain,Climber,False,False,na,na,na,SW Face,,,,False,True,False,False,False,False,na,1,False,Other,Climber,
1805,EVER90302,4,1990,M,31,Spain,Climber,False,False,9/10/1990,na,na,SW Face,,,,False,True,False,False,False,False,na,3,False,Other,Climber,4.0
1806,EVER90302,6,1990,M,33,Spain,Climber,False,False,na,na,na,SW Face,,,,False,True,False,False,False,False,na,1,False,Other,Climber,
1807,EVER90302,3,1990,M,30,Spain,Climber,False,False,na,na,na,SW Face,,,,False,True,False,False,False,False,na,1,False,Other,Climber,
1808,EVER90302,9,1990,M,34,Spain,Climber,False,False,9/10/1990,na,na,SW Face,,,,False,True,False,False,False,False,na,3,False,Other,Climber,4.0
1809,EVER90302,7,1990,M,36,Spain,Climber,False,False,na,na,na,SW Face,,,,False,True,False,False,False,False,na,1,False,Other,Climber,
1810,EVER90302,2,1990,M,46,Spain,Climber,False,False,9/10/1990,na,na,SW Face,,,,False,True,False,False,False,False,na,3,False,Other,Climber,4.0
1811,EVER90302,8,1990,M,31,Spain,Climber,False,False,na,na,na,SW Face,,,,False,True,False,False,False,False,na,1,False,Other,Climber,
1812,EVER90302,11,1990,M,46,Spain,Climber,False,False,na,na,na,SW Face,,,,False,True,False,False,False,False,na,1,False,Other,Climber,
1813,EVER90302,10,1990,M,31,Spain,Climber,False,False,na,na,na,SW Face,,,,False,True,False,False,False,False,na,1,False,Other,Climber,
1814,EVER90302,1,1990,M,35,Spain,Leader,False,False,9/10/1990,na,na,SW Face,,,,False,True,False,False,False,False,na,3,False,Other,Leader,4.0
1815,EVER90301,1,1990,M,39,USA,Leader,False,False,18/09/1990,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,0,False,North,Leader,4.0
1816,EVER90301,3,1990,M,34,USA,Climber,False,False,18/09/1990,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,0,False,North,Climber,4.0
1817,EVER90301,2,1990,M,32,USA,Climber,False,False,18/09/1990,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,0,False,North,Climber,4.0
1818,EVER90301,6,1990,M,31,Canada,Climber,False,False,na,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,1,False,North,Climber,
1819,EVER90301,5,1990,M,37,USA,Climber,False,False,18/09/1990,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,0,False,North,Climber,4.0
1820,EVER90301,4,1990,M,38,USA,Climber,False,False,na,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,1,False,North,Climber,
1821,EVER90308,8,1990,M,54,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,1,True,South,Climber,
1822,EVER90308,1,1990,M,30,France,Leader,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Leader,11.0
1823,EVER90308,4,1990,M,30,France,Exp Doctor,False,False,8/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Doctor,6.0
1824,EVER90308,6,1990,M,37,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
1825,EVER90308,3,1990,M,37,France,Climber,False,False,8/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,6.0
1826,EVER90308,5,1990,M,22,France,Climber,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,11.0
1827,EVER90308,12,1990,M,37,Nepal,H-A Worker,False,False,8/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Other,6.0
1828,EVER90308,11,1990,M,48,UK,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,1,True,South,Climber,
1829,EVER90308,10,1990,F,25,France,Climber,False,False,8/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,6.0
1830,EVER90308,7,1990,M,59,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,1,True,South,Climber,
1831,EVER90308,2,1990,M,38,France,Climber,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,11.0
1832,EVER90308,9,1990,M,37,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
1833,EVER90311,2,1990,F,28,France,Climber,False,False,6/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,9.0
1834,EVER90311,1,1990,F,41,France,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
1835,EVER90304,2,1990,M,35,Italy,Climber,False,False,29/09/1990,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,1,False,North,Climber,11.0
1836,EVER90304,1,1990,M,32,Italy,Leader,False,False,29/09/1990,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,1,False,North,Leader,11.0
1837,EVER90304,3,1990,M,26,Italy,Climber,False,False,29/09/1990,na,na,N Face (Japanese Couloir),,,,False,True,False,False,False,False,na,1,False,North,Climber,11.0
1838,EVER90306,8,1990,M,25,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
1839,EVER90306,6,1990,M,24,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
1840,EVER90306,1,1990,M,50,Spain,Leader,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,
1841,EVER90306,4,1990,F,45,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,True,False,False,False,False,False,na,1,True,North,Climber,
1842,EVER90306,5,1990,M,33,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
1843,EVER90306,2,1990,M,24,Spain,Climber,False,False,12/09/1990,na,na,N Col-NE Ridge,,,,True,False,True,False,False,True,12/09/1990,1,True,North,Climber,5.0
1844,EVER90306,3,1990,M,24,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
1845,EVER90306,11,1990,M,30,Spain,Climber,False,False,12/09/1990,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,1,True,North,Climber,5.0
1846,EVER90306,13,1990,M,37,Nepal,H-A Worker,False,False,12/09/1990,na,na,N Col-NE Ridge,,,,True,False,True,False,False,True,12/09/1990,1,True,North,Other,5.0
1847,EVER90306,12,1990,M,37,Nepal,H-A Worker,False,False,12/09/1990,na,na,N Col-NE Ridge,,,,True,False,True,False,False,True,12/09/1990,1,True,North,Other,5.0
1848,EVER90306,7,1990,M,55,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
1849,EVER90306,9,1990,M,35,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
1850,EVER90306,14,1990,M,41,Nepal,H-A Worker,False,False,12/09/1990,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,1,True,North,Other,5.0
1851,EVER90306,10,1990,M,42,Spain,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
1852,EVER90309,19,1990,M,25,Nepal,H-A Worker,False,True,6/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,9.0
1853,EVER90309,8,1990,M,42,France,Climber,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,11.0
1854,EVER90309,10,1990,F,33,France,Climber,False,True,5/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,8.0
1855,EVER90309,9,1990,M,34,Belgium,Climber,False,False,na,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,
1856,EVER90309,7,1990,M,42,France,Climber,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,11.0
1857,EVER90309,6,1990,F,43,France,Climber,False,False,6/10/1990,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Climber,9.0
1858,EVER90309,3,1990,M,48,France,Exp Doctor,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Doctor,
1859,EVER90309,4,1990,F,46,France,Journalist,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,
1860,EVER90309,5,1990,M,36,France,Climber,False,True,5/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,8.0
1861,EVER90309,2,1990,M,27,France,Climber,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,11.0
1862,EVER90309,11,1990,F,32,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,
1863,EVER90309,18,1990,M,31,France,Climber,False,True,5/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,8.0
1864,EVER90309,21,1990,M,30,Nepal,H-A Worker,False,True,5/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,8.0
1865,EVER90309,20,1990,M,37,Nepal,H-A Worker,False,True,5/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,8.0
1866,EVER90309,16,1990,M,34,France,Exp Doctor,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Doctor,
1867,EVER90309,15,1990,M,43,France,Climber,False,False,22/09/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,1.0
1868,EVER90309,12,1990,M,29,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,
1869,EVER90309,14,1990,F,36,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,
1870,EVER90309,13,1990,M,28,France,Journalist,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,1,True,South,Other,
1871,EVER90309,1,1990,M,38,France,Leader,False,True,5/10/1990,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,5,True,South,Leader,8.0
1872,EVER90309,17,1990,M,34,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,False,False,False,False,False,na,0,True,South,Climber,
1873,EVER90305,9,1990,M,41,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1874,EVER90305,8,1990,M,46,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1875,EVER90305,11,1990,M,45,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1876,EVER90305,10,1990,M,52,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1877,EVER90305,2,1990,M,46,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1878,EVER90305,12,1990,F,26,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1879,EVER90305,6,1990,M,30,France,Climber,False,True,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,19.0
1880,EVER90305,14,1990,M,32,Switzerland,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1881,EVER90305,3,1990,M,33,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1882,EVER90305,5,1990,M,31,Netherlands,Climber,False,True,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,19.0
1883,EVER90305,4,1990,M,40,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1884,EVER90305,13,1990,M,38,France,Climber,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,3,True,South,Climber,11.0
1885,EVER90305,1,1990,F,33,France,Leader,False,False,29/09/1990,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,3,True,South,Leader,11.0
1886,EVER90305,7,1990,M,58,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1887,EVER90305,15,1990,F,33,France,Climber,False,False,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,4,True,South,Climber,19.0
1888,EVER90305,20,1990,M,40,France,Climber,False,True,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,19.0
1889,EVER90305,18,1990,M,37,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1890,EVER90305,16,1990,M,31,France,Climber,False,True,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,19.0
1891,EVER90305,21,1990,M,29,France,Climber,False,True,4/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,3.0
1892,EVER90305,22,1990,M,37,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1893,EVER90305,24,1990,M,35,Nepal,H-A Worker,False,True,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,5,True,South,Other,19.0
1894,EVER90305,23,1990,M,42,Nepal,H-A Worker,False,True,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,5,True,South,Other,19.0
1895,EVER90305,19,1990,M,17,France,Climber,False,True,7/10/1990,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,19.0
1896,EVER90305,17,1990,M,26,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,0,True,South,Climber,
1897,EVER91107,5,1991,M,46,Australia,Climber,False,False,na,na,na,W Cwm-W Ridge (to 7400m),S Col-SE Ridge (to 7900m),,,False,True,False,False,False,False,na,1,False,Other,Climber,
1898,EVER91107,3,1991,M,33,Australia,Climber,False,False,1/05/1991,na,na,W Cwm-W Ridge (to 7400m),S Col-SE Ridge (to 7900m),,,False,True,False,False,False,False,na,3,False,Other,Climber,6.0
1899,EVER91107,4,1991,M,31,Australia,Climber,False,False,na,na,na,W Cwm-W Ridge (to 7400m),S Col-SE Ridge (to 7900m),,,False,True,False,False,False,False,na,1,False,Other,Climber,
1900,EVER91107,1,1991,M,31,Australia,Leader,False,False,1/05/1991,na,na,W Cwm-W Ridge (to 7400m),S Col-SE Ridge (to 7900m),,,False,True,False,False,False,False,na,3,False,Other,Leader,6.0
1901,EVER91107,2,1991,M,34,Australia,Climber,False,False,1/05/1991,na,na,W Cwm-W Ridge (to 7400m),S Col-SE Ridge (to 7900m),,,False,True,False,False,False,False,na,3,False,Other,Climber,6.0
1902,EVER91107,6,1991,M,44,Australia,Climber,False,False,na,na,na,W Cwm-W Ridge (to 7400m),S Col-SE Ridge (to 7900m),,,False,True,False,False,False,False,na,1,False,Other,Climber,
1903,EVER91101,1,1991,M,34,USA,Leader,False,True,8/05/1991,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,5.0
1904,EVER91101,4,1991,M,35,USA,Climber,False,False,5/05/1991,na,na,S Col-SE Ridge,,,,True,False,False,False,False,False,na,2,True,South,Climber,5.0
1905,EVER91101,3,1991,M,42,USA,Exp Doctor,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Doctor,
1906,EVER91101,2,1991,M,43,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
1907,EVER91102,2,1991,M,31,USA,Leader,False,True,15/05/1991,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,19.0
1908,EVER91102,7,1991,F,22,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Climber,
1909,EVER91102,8,1991,M,48,USA,Climber,False,False,14/05/1991,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,3,True,South,Climber,2.0
1910,EVER91102,5,1991,M,29,USA,Climber,False,False,15/05/1991,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,19.0
